,,timestamp,duration,training_speed,epochs,iterations,samples,training_rmse,training_deviance,training_mae,training_r2,validation_rmse,validation_deviance,validation_mae,validation_r2
0,,2018-11-01 19:11:39, 0.000 sec,,0.0,0,0.0,,,,,,,,
1,,2018-11-01 19:11:41, 6.950 sec,151300 obs/sec,1.0398625429553265,1,1513.0,2.4319592538578187,5.914425812424678,1.3237828165281105,0.24416060885555402,3.3021560700473853,10.904234710950792,1.5863452649939138,0.18353298310494293
2,,2018-11-01 19:11:41, 7.048 sec,161106 obs/sec,11.404810996563574,11,16594.0,1.6246333393057837,2.6394334871838616,0.7586971711557412,0.6626912124371636,2.1685766835674944,4.702724832512594,0.893944996307412,0.6478781118473311
