,,timestamp,duration,training_speed,epochs,iterations,samples,training_rmse,training_deviance,training_mae,training_r2,validation_rmse,validation_deviance,validation_mae,validation_r2
0,,2018-11-01 20:49:03, 0.000 sec,,0.0,0,0.0,,,,,,,,
1,,2018-11-01 20:49:04, 8.342 sec,133909 obs/sec,1.0137646249139711,1,1473.0,0.5201169722107595,0.270521664781688,0.49684826034556767,-0.0824604324742857,0.5310189924506894,0.2819811703433453,0.5104319136252419,-0.12902100299832653
2,,2018-11-01 20:49:04, 8.447 sec,148486 obs/sec,11.343427391603578,11,16482.0,0.5027281512829183,0.25273559409234075,0.47371737119001317,-0.01129157512622081,0.5371398062253337,0.28851917143178907,0.5074834212277946,-0.1551984266095947
